Source	Target	Id	Weight			Source	Target	Id	Weight
644	479					570	214		
644	481					598	214		
644	420					609	214		
644	538					657	214		
644	210					664	214		
644	415					689	214		
644	515					701	214		
644	78					709	214		
645	514					710	214		
645	348					760	214		
645	620					767	214		
645	440					768	214		
645	443					446	215		
645	494					514	215		
645	291					532	215		
645	82					555	215		
645	448					567	215		
645	81					626	215		
645	364					670	215		
645	283					735	215		
645	615					762	215		
645	400					768	215		
645	604					230	216		
645	327					239	216		
645	342					260	216		
645	194					291	216		
645	231					294	216		
645	609					307	216		
645	434					364	216		
645	255					390	216		
645	63					400	216		
645	20					424	216		
645	415					439	216		
645	78					444	216		
645	275					459	216		
645	166					465	216		
645	556					484	216		
646	339					491	216		
646	626					494	216		
646	85					514	216		
646	188					530	216		
646	418					590	216		
646	209					665	216		
646	64					670	216		
646	296					687	216		
646	180					709	216		
646	308					719	216		
646	604					752	216		
646	69					757	216		
646	95					765	216		
646	431					766	216		
646	10					276	217		
646	550					330	217		
646	27					377	217		
646	295					429	217		
646	251					433	217		
646	634					436	217		
646	322					455	217		
646	482					467	217		
646	150					498	217		
647	524					499	217		
647	145					502	217		
647	250					559	217		
647	69					571	217		
647	516					625	217		
647	341					664	217		
647	612					687	217		
647	227					745	217		
647	635					754	217		
647	277					765	217		
647	66					229	218		
647	576					232	218		
647	623					233	218		
647	619					257	218		
647	476					268	218		
647	323					280	218		
647	268					330	218		
647	498					335	218		
647	198					344	218		
647	178					356	218		
648	85					375	218		
648	366					376	218		
648	116					377	218		
648	420					395	218		
648	265					407	218		
648	58					429	218		
648	550					433	218		
648	560					455	218		
648	638					460	218		
648	105					463	218		
649	512					483	218		
649	332					498	218		
649	492					559	218		
649	377					592	218		
649	90					606	218		
649	279					625	218		
649	330					641	218		
649	39					746	218		
649	276					265	219		
649	477					274	219		
649	571					366	219		
649	265					373	219		
649	151					385	219		
649	459					420	219		
649	135					464	219		
649	4					497	219		
649	648					636	219		
649	626					638	219		
649	213					642	219		
649	593					687	219		
649	148					720	219		
649	355					735	219		
649	567					226	220		
649	618					251	220		
649	458					252	220		
649	12					257	220		
649	275					278	220		
649	420					314	220		
649	116					323	220		
649	519					338	220		
649	158					355	220		
649	630					395	220		
649	538					420	220		
649	113					463	220		
649	58					473	220		
649	632					495	220		
649	283					512	220		
649	385					524	220		
649	642					526	220		
649	445					528	220		
649	484					538	220		
649	537					539	220		
649	638					560	220		
649	112					563	220		
649	386					574	220		
649	611					578	220		
649	47					626	220		
649	82					631	220		
649	117					635	220		
649	590					638	220		
649	271					647	220		
649	105					664	220		
649	202					670	220		
649	572					691	220		
649	397					709	220		
649	464					720	220		
650	246					726	220		
650	623					735	220		
650	544					763	220		
650	443					226	222		
650	609					279	222		
650	435					330	222		
650	560					407	222		
650	538					554	222		
650	563					558	222		
650	352					614	222		
650	494					625	222		
650	389					711	222		
650	54					735	222		
650	93					225	223		
650	223					227	223		
650	280					228	223		
650	190					236	223		
650	270					242	223		
650	355					243	223		
650	265					248	223		
650	18					251	223		
650	422					252	223		
650	515					255	223		
650	62					256	223		
650	255					257	223		
650	89					259	223		
650	129					261	223		
650	278					266	223		
651	330					268	223		
651	377					270	223		
651	287					275	223		
651	49					277	223		
651	167					278	223		
651	319					280	223		
651	60					281	223		
651	636					282	223		
651	342					283	223		
651	508					284	223		
651	64					292	223		
651	390					295	223		
651	250					296	223		
651	516					301	223		
651	612					304	223		
651	62					310	223		
651	78					320	223		
651	560					321	223		
651	510					322	223		
651	448					323	223		
651	26					325	223		
651	444					328	223		
651	447					338	223		
651	136					352	223		
651	252					361	223		
651	178					362	223		
652	284					364	223		
652	644					367	223		
652	641					371	223		
652	413					372	223		
652	498					373	223		
652	165					376	223		
652	436					378	223		
652	5					379	223		
652	481					381	223		
652	146					387	223		
652	503					389	223		
652	571					393	223		
652	602					395	223		
652	483					398	223		
652	140					404	223		
652	1					406	223		
652	96					408	223		
652	120					409	223		
652	137					412	223		
652	520					413	223		
652	461					420	223		
652	90					423	223		
652	377					424	223		
652	298					433	223		
652	223					434	223		
652	504					445	223		
652	187					452	223		
652	326					453	223		
652	361					457	223		
652	15					462	223		
652	381					465	223		
652	197					472	223		
652	532					479	223		
652	490					484	223		
652	570					485	223		
652	321					487	223		
652	243					495	223		
652	479					498	223		
652	341					514	223		
652	638					524	223		
653	489					532	223		
653	171					534	223		
653	26					537	223		
653	541					538	223		
653	580					541	223		
653	292					556	223		
653	88					558	223		
653	552					559	223		
653	66					560	223		
653	277					578	223		
653	126					580	223		
653	330					589	223		
653	459					591	223		
653	89					592	223		
653	202					599	223		
653	561					600	223		
653	383					601	223		
653	71					604	223		
653	83					609	223		
653	502					610	223		
653	101					617	223		
653	308					624	223		
653	587					628	223		
653	238					631	223		
653	195					632	223		
653	280					640	223		
653	595					641	223		
653	525					650	223		
654	332					652	223		
654	355					654	223		
654	145					656	223		
654	248					657	223		
654	576					659	223		
654	465					662	223		
654	158					671	223		
654	151					672	223		
654	69					676	223		
654	257					679	223		
654	563					682	223		
654	631					683	223		
654	31					687	223		
654	638					691	223		
654	205					697	223		
654	176					700	223		
654	572					705	223		
654	522					715	223		
654	342					716	223		
654	618					717	223		
654	610					718	223		
654	161					723	223		
654	209					724	223		
654	293					726	223		
654	623					742	223		
654	550					746	223		
654	589					748	223		
654	328					759	223		
654	592					767	223		
654	101					226	224		
654	549					232	224		
654	487					266	224		
654	64					268	224		
654	642					279	224		
654	499					280	224		
654	458					283	224		
654	524					330	224		
654	593					332	224		
654	180					335	224		
654	223					355	224		
654	464					356	224		
655	10					376	224		
655	495					377	224		
655	257					391	224		
656	440					407	224		
656	239					433	224		
656	294					460	224		
656	307					469	224		
656	364					477	224		
656	516					554	224		
656	310					615	224		
656	249					625	224		
656	174					664	224		
656	90					691	224		
656	415					769	224		
656	345					362	225		
656	255					367	225		
656	78					388	225		
656	515					399	225		
656	422					409	225		
656	591					427	225		
656	62					453	225		
656	494					616	225		
656	558					621	225		
656	604					623	225		
656	281					639	225		
656	448					655	225		
656	355					718	225		
656	348					731	225		
656	82					748	225		
656	245					229	226		
656	223					252	226		
656	81					253	226		
656	615					283	226		
656	56					284	226		
656	539					286	226		
656	152					295	226		
656	443					296	226		
656	257					312	226		
656	463					322	226		
656	156					330	226		
656	623					335	226		
656	408					353	226		
656	342					356	226		
656	336					377	226		
656	253					390	226		
656	212					396	226		
656	275					420	226		
656	14					432	226		
656	122					435	226		
656	645					438	226		
656	630					442	226		
656	555					460	226		
656	537					468	226		
656	423					473	226		
657	623					522	226		
657	480					524	226		
657	630					534	226		
657	576					554	226		
657	3					558	226		
657	257					609	226		
657	145					614	226		
657	621					615	226		
657	475					634	226		
657	541					657	226		
657	301					689	226		
657	502					691	226		
657	352					694	226		
657	228					701	226		
657	25					710	226		
657	168					745	226		
657	328					760	226		
657	371					251	227		
657	601					255	227		
657	646					257	227		
657	236					265	227		
657	199					278	227		
657	589					305	227		
657	431					384	227		
657	391					424	227		
657	27					443	227		
657	481					458	227		
657	125					463	227		
657	139					495	227		
657	418					498	227		
657	89					539	227		
657	384					563	227		
657	482					578	227		
657	165					592	227		
657	42					601	227		
657	503					623	227		
657	85					631	227		
657	532					647	227		
657	421					697	227		
657	339					726	227		
657	263					756	227		
657	77					236	228		
657	155					251	228		
657	90					301	228		
657	226					322	228		
657	223					328	228		
657	214					342	228		
657	69					352	228		
657	278					371	228		
657	609					373	228		
657	144					416	228		
657	487					423	228		
657	473					431	228		
657	180					453	228		
657	654					465	228		
657	570					502	228		
657	624					508	228		
657	453					511	228		
657	321					537	228		
657	325					541	228		
657	484					589	228		
657	142					601	228		
657	150					603	228		
658	341					621	228		
658	481					623	228		
658	449					630	228		
658	570					636	228		
658	630					646	228		
658	196					657	228		
658	584					664	228		
658	85					677	228		
658	367					679	228		
658	243					687	228		
658	555					700	228		
658	644					705	228		
658	420					715	228		
658	170					716	228		
658	389					718	228		
658	592					742	228		
658	515					748	228		
658	78					759	228		
658	62					767	228		
658	210					251	229		
658	158					252	229		
658	27					257	229		
658	521					266	229		
658	355					268	229		
658	638					271	229		
658	167					279	229		
658	635					312	229		
658	444					314	229		
659	145					330	229		
659	576					344	229		
659	465					375	229		
659	151					406	229		
659	197					436	229		
659	391					451	229		
659	69					454	229		
659	31					455	229		
659	638					457	229		
659	205					469	229		
659	1					483	229		
659	165					488	229		
659	481					498	229		
659	342					517	229		
659	610					535	229		
659	623					559	229		
659	550					563	229		
659	592					582	229		
659	101					586	229		
659	341					615	229		
659	537					625	229		
659	487					626	229		
659	305					630	229		
659	652					638	229		
659	229					641	229		
659	594					643	229		
659	64					659	229		
659	644					671	229		
659	223					717	229		
660	459					732	229		
660	64					754	229		
660	445					759	229		
660	158					767	229		
660	611					769	229		
660	386					239	230		
660	355					242	230		
660	642					294	230		
660	593					307	230		
660	484					390	230		
660	58					400	230		
660	605					444	230		
660	283					459	230		
660	367					514	230		
660	626					530	230		
660	618					590	230		
660	623					709	230		
660	453					757	230		
660	325					258	231		
660	649					281	231		
660	265					291	231		
660	400					310	231		
660	621					336	231		
660	420					364	231		
661	625					440	231		
661	107					494	231		
